compound_id	compound_name	compound_unii
47666	LY2608204	5A0L003HEY
47676	AST-1306	CX0M5RO7CY
47698	SB743921	24DSZ1VN92
47785	R406	RC3A285J2G
47941	AZD-2461	3K288XF5XJ
47978	BMS-833923	41J7ZJ239R
48062	CP 615003 MESYLATE	F8CYO0R7I1
48273	HMR 1031	RNM7WQO98Y
48290	ICI 192605	FQ9418XA31
48399	LY 334370 HYDROCHLORIDE	5Q7I1WL2UY
48475	MORINIDAZOLE	TUPWG40JAL
48530	NLG919	926SHL95NC
48567	ORY-1001	XC0UT08SNJ
48569	OSU 6162 HYDROCHLORIDE	0D21EQAQQA
48571	OTX015	X40LKS49S3
48582	PAK4-IN-1	9T56TV18X7
48646	PKI-166	9RIE5HW38P
48647	PKM2 ACTIVATOR 1020	2WTV10SIKH
48652	PLX8394	J2L7Z273SG
48659	PREDNISOLONE HEMISUCCINATE	G7080T74ON
48730	SAR407899 HYDROCHLORIDE	3B974D670O
48752	SCH 527123	7V3BY6G538
48791	SP-420	WBX54NZ436
48979	WIN 55,212-2 MESYLATE	2J851TP7VJ
49024	CB-13	9XRJ6055XT
49025	PF-06273340	I136775ABW
49026	OLMUTINIB	CHL9B67L95
49027	MOEXIPRILAT	H3753190JS
49030	NAQUOTINIB	47DD4548PB
49033	BAY-1125976	ZL7A1UM87X
49034	AVAPRITINIB	513P80B4YJ
49035	IPI-549	FOF5155FMZ
49036	PF-06840003	5K1FUI0T2C
49038	DERAZANTINIB	N9B0H171MJ
49040	SERABELISIB	43J9Q56T3W
49041	PF-04965842	73SM5SF3OR
49194	TAURODEOXYCHOLIC ACID	20668G0RPI
49237	MAVACAMTEN	QX45B99R3J
49291	NBI-98782	IFRYDMLSGE
49345	PEMBROLIZUMAB	DPT0O3T46P
49365	MONOMETHYL FUMARATE	45IUB1PX8R
49406	MENTHYL SALICYLATE, (+/-)-	43XOA705ZD
49416	DEXTROAMPHETAMINE TANNATE	500Y9JV943
49587	TRASTUZUMAB	P188ANX8CK
50369	DIODONE ACID	NLX9TZ649P
50379	SOLRIAMFETOL	939U7C91AI
50435	CODEINE ANHYDROUS	UX6OWY2V7J
50594	VOXELOTOR	3ZO554A4Q8
50879	UMBRALISIB	38073MQB2A
51481	APREMILAST	UP7QBP99PN
51529	RIPRETINIB	9XW757O13D
51767	MEROPENEM ANHYDROUS	YOP6PX0BAO
51848	LISINOPRIL ANHYDROUS	7Q3P4BS2FD
51905	BOSENTAN ANHYDROUS	XUL93R30K2
51945	LOTEPREDNOL ETABONATE	YEH1EZ96K6
52444	HYDROCHLOROTHIAZIDE	0J48LPH2TH
52704	FAMCICLOVIR	QIC03ANI02
53096	BROMOTHEOPHYLLINE	FZG87K1MQ6
53802	ALACEPRIL	X39TL7JDPF
53992	NANDROLONE PHENPROPIONATE	KF7Z9K2T3W
58468	[(1S)-2,2-DIFLUOROCYCLOPROPYL][(1R,5S)-3-{2-[(1-METHYL-1H-PYRAZOL-4-YL)AMINO]-4-PYRIMIDINYL}-3,8-DIAZABICYCLO[3.2.1]OCT-8-YL]METHANONE	3X8387Q25N
58489	LANINAMIVIR OCTANOATE	E026V904RL
58492	PREDNISOLONE	9PHQ9Y1OLM
58532	FUTIBATINIB	4B93MGE4AL
58596	LUMATEPERONE	70BSQ12069
59512	PEMIGATINIB	Y6BX7BL23K
59513	CEDAZURIDINE	39IS23Q1EW
59514	SELPERCATINIB	CEGM9YBNGD
59515	ZANUBRUTINIB	AG9MHG098Z
59516	BALOXAVIR	4G86Y4JT3F
59517	FR-135313	4MQ5UQAIB8
59519	ALMECILLIN CHLOROPROCAINE	O3NVO08Z59
59524	1-METHYLBUTYL CARBAMATE	1T1KN15LF8
59527	BENZPHETAMINE, (+/-)-	QZH832I91B
59528	3,3',4,5'-TETRACHLOROSALICYLANILIDE	4H8SC2479J
59532	DIROXIMEL FUMARATE	K0N0Z40J3W
59533	BEROTRALSTAT	XZA0KB1BDQ
59534	TRILACICLIB	U6072DO9XG
59535	DASIGLUCAGON	AD4J2O47FQ
59536	IBREXAFUNGERP	A92JFM5XNU
59537	MOBOCERTINIB	39HBQ4A67L
59538	DARIDOREXANT	LMQ24G57E9
59539	ODEVIXIBAT	2W150K0UUC
59540	ELEXACAFTOR	RRN67GMB0V
59541	RISDIPLAM	76RS4S2ET1
59542	PRALSETINIB	1WPE73O1WV
59543	REMDESIVIR	3QKI37EEHE
59544	PEGCETACOPLAN	TO3JYR3BOU
59545	SOTORASIB	2B2VM6UC8G
59546	BELZUTIFAN	7K28NB895L
59547	ATOGEPANT	7CRV8RR151
59548	TIRZEPATIDE	OYN3CCI6QE
59549	GADOPICLENOL	S276568KOY
59550	OMIDENEPAG ISOPROPYL	G0G0H52U6K
59551	ADAGRASIB	8EOO6HQF8Y
59552	OLUTASIDENIB	0T4IMT8S5Z
59553	LENACAPAVIR	A9A0O6FB4H
59554	PIRTOBRUTINIB	JNA39I7ZVB
